Fail Type;Vin;MOS Type;Node;Fail?;Failed bits;Time_start;Time_end;Voltage
slope;1.08;CMOS_P;C_F_C10_NDNEG;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9088409979E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C10_NDPOS;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9772820313E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C11_NDNEG;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9125178594E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C11_NDPOS;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9772820313E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C12_NDNEG;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9139781732E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C12_NDPOS;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9772820313E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C13_NDNEG;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9082300503E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C13_NDPOS;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9772820313E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C14_NDNEG;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9126482446E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
slope;1.08;CMOS_P;C_F_C14_NDPOS;1;[1, 0, 0, 0, 0, 0];['0.0000000000E00', 0, 0, 0, 0, 0];['4.9772820313E-07', 0, 0, 0, 0, 0];[2.2999999999999998, 0, 0, 0, 0, 0]
